ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price
D,2012-01-30,2012-06-07,2012-06-08,29.7561,27.0345,-9.15%,35.1993,27.0345,PENDING,,
D,2013-11-27,2014-01-10,2014-01-13,40.5664,38.5748,-4.91%,44.5496,38.5748,PENDING,,
DAL,2025-09-16,2025-11-26,2025-11-28,64.395,56.8009,-11.79%,79.5833,56.8009,PENDING,,
DD,2009-09-02,2009-09-14,2009-09-15,9.7868,7.6791,-21.54%,14.0022,7.6791,PENDING,,
DECK,2026-01-07,2026-01-30,2026-02-02,119.0,102.7656,-13.64%,151.4688,102.7656,PENDING,,
DG,2011-01-25,2011-05-18,2011-05-19,29.6264,24.4404,-17.50%,39.9985,24.4404,PENDING,,
DG,2014-07-28,2014-11-18,2014-11-19,56.1092,47.0897,-16.07%,74.1483,47.0897,PENDING,,
DG,2025-10-31,2025-12-04,2025-12-05,124.6583,97.7469,-21.59%,178.4812,97.7469,PENDING,,
DG,2025-11-03,2025-12-04,2025-12-05,124.6583,96.7127,-22.42%,180.5497,96.7127,PENDING,,
DG,2026-01-29,2026-02-25,2026-02-26,154.5,141.6931,-8.29%,180.1137,141.6931,PENDING,,
DG,2026-01-30,2026-02-25,2026-02-26,154.5,140.4745,-9.08%,182.551,140.4745,PENDING,,
DGX,2009-05-21,2009-06-25,2009-06-26,41.3862,37.1233,-10.30%,49.9122,37.1233,PENDING,,
DGX,2009-05-22,2009-06-25,2009-06-26,41.3862,37.0186,-10.55%,50.1214,37.0186,PENDING,,
DGX,2021-02-22,2021-05-04,2021-05-05,124.7777,104.8792,-15.95%,164.5745,104.8792,PENDING,,
DGX,2021-02-23,2021-05-04,2021-05-05,124.7777,103.2655,-17.24%,167.802,103.2655,PENDING,,
DGX,2025-04-07,2025-04-29,2025-04-30,175.4222,156.2716,-10.92%,213.7234,156.2716,PENDING,,
DHI,2009-01-15,2009-02-06,2009-02-09,7.9163,5.1498,-34.95%,13.4493,5.1498,PENDING,,
DHI,2009-01-21,2009-02-06,2009-02-09,7.9163,4.8034,-39.32%,14.142,4.8034,PENDING,,
DHI,2013-10-09,2013-12-27,2013-12-30,18.9743,15.6096,-17.73%,25.7035,15.6096,PENDING,,
DHI,2013-11-01,2013-12-27,2013-12-30,18.9743,16.1825,-14.71%,24.5577,16.1825,PENDING,,
DHI,2013-11-08,2013-12-27,2013-12-30,18.9743,15.7234,-17.13%,25.476,15.7234,PENDING,,
DHI,2013-11-11,2013-12-27,2013-12-30,18.9743,15.5647,-17.97%,25.7934,15.5647,PENDING,,
DHR,2011-11-17,2012-01-18,2012-01-19,20.9692,18.998,-9.40%,24.9116,18.998,PENDING,,
DIS,2006-11-10,2006-12-05,2006-12-06,27.281,25.6073,-6.13%,30.6284,25.6073,PENDING,,
DIS,2009-01-13,2009-05-06,2009-05-07,21.7052,17.77,-18.13%,29.5757,17.77,PENDING,,
DIS,2009-01-14,2009-05-06,2009-05-07,21.7052,17.4622,-19.55%,30.1913,17.4622,PENDING,,
DIS,2009-01-15,2009-05-06,2009-05-07,21.7052,17.0591,-21.41%,30.9975,17.0591,PENDING,,
DIS,2009-02-02,2009-05-06,2009-05-07,21.7052,16.7403,-22.87%,31.6351,16.7403,PENDING,,
DLTR,2008-10-09,2008-11-28,2008-12-01,14.0,10.8297,-22.64%,20.3405,10.8297,PENDING,,
DLTR,2008-10-10,2008-11-28,2008-12-01,14.0,10.373,-25.91%,21.254,10.373,PENDING,,
DLTR,2009-06-16,2009-08-25,2009-08-26,16.7333,13.7916,-17.58%,22.6168,13.7916,PENDING,,
DLTR,2009-06-17,2009-08-25,2009-08-26,16.7333,13.7861,-17.61%,22.6279,13.7861,PENDING,,
DLTR,2009-07-06,2009-08-25,2009-08-26,16.7333,13.6612,-18.36%,22.8776,13.6612,PENDING,,
DLTR,2025-08-12,2025-12-05,2025-12-08,124.65,113.479,-8.96%,146.9919,113.479,PENDING,,
DLTR,2025-08-13,2025-12-05,2025-12-08,124.65,112.7032,-9.58%,148.5435,112.7032,PENDING,,
DOC,2011-11-21,2011-12-22,2011-12-23,17.7418,15.7961,-10.97%,21.6334,15.7961,PENDING,,
DOC,2011-11-23,2011-12-22,2011-12-23,17.7418,15.5407,-12.41%,22.1441,15.5407,PENDING,,
DOC,2024-01-30,2024-05-15,2024-05-16,18.1942,16.1795,-11.07%,22.2236,16.1795,PENDING,,
DOC,2024-01-31,2024-05-15,2024-05-16,18.1942,16.0196,-11.95%,22.5433,16.0196,PENDING,,
DOC,2024-02-01,2024-05-15,2024-05-16,18.1942,15.8552,-12.86%,22.8723,15.8552,PENDING,,
DOC,2024-02-02,2024-05-15,2024-05-16,18.1942,15.705,-13.68%,23.1726,15.705,PENDING,,
DOV,2016-05-04,2016-06-06,2016-06-07,48.2398,43.2927,-10.26%,58.134,43.2927,PENDING,,
DOV,2026-01-29,2026-02-03,2026-02-04,212.3727,198.9618,-6.31%,239.1945,198.9618,PENDING,,
DOW,2021-01-27,2021-02-22,2021-02-23,47.3869,40.9258,-13.63%,60.3089,40.9258,PENDING,,
DOW,2021-01-28,2021-02-22,2021-02-23,47.3869,40.1276,-15.32%,61.9053,40.1276,PENDING,,
DPZ,2009-02-24,2009-04-23,2009-04-24,6.3766,4.5252,-29.03%,10.0793,4.5252,PENDING,,
DPZ,2015-04-14,2015-04-23,2015-04-24,97.6536,87.1042,-10.80%,118.7523,87.1042,PENDING,,
DPZ,2020-03-13,2020-04-22,2020-04-23,354.4441,281.7457,-20.51%,499.8409,281.7457,PENDING,,
DRI,2006-07-12,2006-09-20,2006-09-21,20.9752,17.8606,-14.85%,27.2043,17.8606,PENDING,,
DRI,2017-01-03,2017-03-28,2017-03-29,63.6078,54.9985,-13.54%,80.8265,54.9985,PENDING,,
DRI,2018-12-06,2019-03-21,2019-03-22,95.4274,86.8493,-8.99%,112.5837,86.8493,PENDING,,
DRI,2020-10-26,2020-11-09,2020-11-10,100.0241,79.9577,-20.06%,140.1568,79.9577,PENDING,,
DTE,2020-05-13,2020-06-05,2020-06-08,80.909,67.3099,-16.81%,108.1071,67.3099,PENDING,,
DTE,2020-05-14,2020-06-05,2020-06-08,80.909,66.4501,-17.87%,109.8267,66.4501,PENDING,,
DUK,2016-03-01,2016-03-17,2016-03-18,53.3134,48.2929,-9.42%,63.3543,48.2929,PENDING,,
DUK,2018-09-20,2018-10-24,2018-10-25,62.5601,58.7621,-6.07%,70.156,58.7621,PENDING,,
DUK,2018-09-21,2018-10-24,2018-10-25,62.5601,58.4164,-6.62%,70.8475,58.4164,PENDING,,
DUK,2020-12-04,2021-03-29,2021-03-30,80.3725,73.9465,-8.00%,93.2245,73.9465,PENDING,,
DUK,2020-12-21,2021-03-29,2021-03-30,80.3725,72.4405,-9.87%,96.2367,72.4405,PENDING,,
DVA,2009-10-23,2009-11-04,2009-11-05,29.245,27.0856,-7.38%,33.5637,27.0856,PENDING,,
DXCM,2020-03-11,2020-04-17,2020-04-20,80.7175,62.9648,-21.99%,116.2229,62.9648,PENDING,,
DXCM,2020-03-12,2020-04-17,2020-04-20,80.7175,60.1186,-25.52%,121.9152,60.1186,PENDING,,
DXCM,2020-03-13,2020-04-17,2020-04-20,80.7175,55.337,-31.44%,131.4785,55.337,PENDING,,
DXCM,2022-09-01,2022-10-06,2022-10-07,103.63,80.2448,-22.57%,150.4004,80.2448,PENDING,,
EA,2016-04-08,2016-05-11,2016-05-12,71.5223,61.5157,-13.99%,91.5355,61.5157,PENDING,,
EA,2016-04-12,2016-05-11,2016-05-12,71.5223,60.7569,-15.05%,93.0531,60.7569,PENDING,,
EBAY,2012-12-31,2013-01-02,2013-01-03,20.0354,18.4724,-7.80%,23.1613,18.4724,PENDING,,
EBAY,2014-09-10,2014-12-18,2014-12-19,21.5374,19.0984,-11.32%,26.4154,19.0984,PENDING,,
EBAY,2014-09-12,2014-12-18,2014-12-19,21.5374,18.7509,-12.94%,27.1105,18.7509,PENDING,,
EBAY,2014-10-16,2014-12-18,2014-12-19,21.5374,17.8486,-17.13%,28.9151,17.8486,PENDING,,
ED,2026-01-05,2026-01-16,2026-01-20,103.1993,96.2617,-6.72%,117.0744,96.2617,PENDING,,
EG,2020-09-08,2020-11-10,2020-11-11,216.7974,188.7056,-12.96%,272.9811,188.7056,PENDING,,
EG,2020-09-21,2020-11-10,2020-11-11,216.7974,179.173,-17.35%,292.0463,179.173,PENDING,,
EG,2020-09-23,2020-11-10,2020-11-11,216.7974,177.0868,-18.32%,296.2186,177.0868,PENDING,,
EG,2020-09-24,2020-11-10,2020-11-11,216.7974,175.8335,-18.90%,298.7252,175.8335,PENDING,,
EG,2023-05-31,2023-09-19,2023-09-20,376.4879,326.2771,-13.34%,476.9093,326.2771,PENDING,,
EG,2023-06-01,2023-09-19,2023-09-20,376.4879,320.5319,-14.86%,488.3997,320.5319,PENDING,,
EIX,2009-07-06,2009-07-24,2009-07-27,17.7863,16.464,-7.43%,20.4308,16.464,PENDING,,
EIX,2009-07-08,2009-07-24,2009-07-27,17.7863,16.3151,-8.27%,20.7286,16.3151,PENDING,,
EIX,2009-07-09,2009-07-24,2009-07-27,17.7863,16.1435,-9.24%,21.0718,16.1435,PENDING,,
EL,2018-12-20,2019-02-08,2019-02-11,140.8437,112.7464,-19.95%,197.0383,112.7464,PENDING,,
EL,2019-01-10,2019-02-08,2019-02-11,140.8437,113.2374,-19.60%,196.0562,113.2374,PENDING,,
ELV,2006-11-08,2007-02-06,2007-02-07,64.2599,57.4625,-10.58%,77.8548,57.4625,PENDING,,
EME,2009-06-12,2009-07-30,2009-07-31,22.32,19.6349,-12.03%,27.6902,19.6349,PENDING,,
EMR,2010-08-20,2010-09-20,2010-09-21,34.3664,30.4192,-11.49%,42.2609,30.4192,PENDING,,
EMR,2010-08-24,2010-09-20,2010-09-21,34.3664,30.0047,-12.69%,43.0898,30.0047,PENDING,,
EOG,2016-05-09,2016-08-05,2016-08-08,66.8757,56.9495,-14.84%,86.7282,56.9495,PENDING,,
EOG,2024-01-08,2024-04-04,2024-04-05,126.371,109.5276,-13.33%,160.0577,109.5276,PENDING,,
EOG,2024-01-09,2024-04-04,2024-04-05,126.371,107.6635,-14.80%,163.786,107.6635,PENDING,,
EOG,2024-01-10,2024-04-04,2024-04-05,126.371,106.3569,-15.84%,166.3992,106.3569,PENDING,,
EOG,2024-01-17,2024-04-04,2024-04-05,126.371,103.4491,-18.14%,172.2148,103.4491,PENDING,,
EOG,2024-02-02,2024-04-04,2024-04-05,126.371,103.8735,-17.80%,171.3659,103.8735,PENDING,,
EQT,2020-05-13,2020-08-07,2020-08-10,16.083,11.3452,-29.46%,25.5586,11.3452,PENDING,,
EQT,2020-05-14,2020-08-07,2020-08-10,16.083,11.192,-30.41%,25.8651,11.192,PENDING,,
EQT,2020-09-08,2021-01-15,2021-01-19,17.1415,13.4887,-21.31%,24.4471,13.4887,PENDING,,
EQT,2020-09-10,2021-01-15,2021-01-19,17.1415,13.1017,-23.57%,25.221,13.1017,PENDING,,
EQT,2020-09-11,2021-01-15,2021-01-19,17.1415,12.8808,-24.86%,25.6628,12.8808,PENDING,,
EQT,2020-09-25,2021-01-15,2021-01-19,17.1415,12.9674,-24.35%,25.4897,12.9674,PENDING,,
EQT,2020-09-28,2021-01-15,2021-01-19,17.1415,12.7595,-25.56%,25.9054,12.7595,PENDING,,
ES,2016-12-01,2016-12-19,2016-12-20,40.7909,36.8141,-9.75%,48.7445,36.8141,PENDING,,
ES,2025-11-06,2026-02-23,2026-02-24,74.83,70.7273,-5.48%,83.0355,70.7273,PENDING,,
ESS,2011-11-23,2012-02-03,2012-02-06,95.2287,77.9721,-18.12%,129.7419,77.9721,PENDING,,
ESS,2011-11-25,2012-02-03,2012-02-06,95.2287,77.9721,-18.12%,129.7419,77.9721,PENDING,,
ESS,2023-05-24,2023-06-02,2023-06-05,204.1411,187.1142,-8.34%,238.1949,187.1142,PENDING,,
ESS,2023-05-26,2023-06-02,2023-06-05,204.1411,185.6687,-9.05%,241.0858,185.6687,PENDING,,
ETN,2025-12-12,2026-02-11,2026-02-12,400.0,330.4549,-17.39%,539.0902,330.4549,PENDING,,
EVRG,2020-12-21,2021-04-15,2021-04-16,51.5013,42.9005,-16.70%,68.7027,42.9005,PENDING,,
EVRG,2025-11-03,2026-02-10,2026-02-11,78.73,75.3867,-4.25%,85.4166,75.3867,PENDING,,
EW,2017-01-24,2017-04-26,2017-04-27,36.2867,31.2794,-13.80%,46.3012,31.2794,PENDING,,
EW,2025-03-07,2025-05-14,2025-05-15,76.93,69.6585,-9.45%,91.4731,69.6585,PENDING,,
EXC,2005-10-11,2006-01-18,2006-01-19,19.1299,16.4467,-14.03%,24.4962,16.4467,PENDING,,
EXC,2016-02-11,2016-03-03,2016-03-04,16.4964,15.1391,-8.23%,19.211,15.1391,PENDING,,
EXC,2020-09-21,2020-10-08,2020-10-09,23.7731,20.1158,-15.38%,31.0877,20.1158,PENDING,,
EXC,2025-10-29,2026-02-13,2026-02-17,48.4253,46.2721,-4.45%,52.7319,46.2721,PENDING,,
EXPD,2014-10-08,2014-11-04,2014-11-05,37.6587,33.5085,-11.02%,45.9593,33.5085,PENDING,,
EXPD,2014-10-09,2014-11-04,2014-11-05,37.6587,33.2442,-11.72%,46.4878,33.2442,PENDING,,
EXPD,2014-12-17,2015-02-24,2015-02-25,41.2607,37.4405,-9.26%,48.901,37.4405,PENDING,,
EXPD,2018-02-20,2018-05-08,2018-05-09,60.9054,55.4523,-8.95%,71.8116,55.4523,PENDING,,
EXPD,2022-09-06,2022-11-11,2022-11-14,106.8474,95.9267,-10.22%,128.6888,95.9267,PENDING,,
EXPD,2022-09-15,2022-11-11,2022-11-14,106.8474,92.9892,-12.97%,134.5638,92.9892,PENDING,,
EXPE,2012-07-10,2012-07-27,2012-07-30,50.1571,41.6777,-16.91%,67.1159,41.6777,PENDING,,
EXPE,2012-08-31,2012-09-21,2012-09-24,53.8171,46.3376,-13.90%,68.7761,46.3376,PENDING,,
FANG,2016-06-16,2016-08-15,2016-08-16,74.0886,66.9987,-9.57%,88.2686,66.9987,PENDING,,
FANG,2025-12-15,2026-02-04,2026-02-05,165.94,152.4552,-8.13%,192.9095,152.4552,PENDING,,
FAST,2012-11-05,2012-12-31,2013-01-02,8.516,7.482,-12.14%,10.5841,7.482,PENDING,,
FAST,2018-12-19,2019-01-30,2019-01-31,12.5788,10.6626,-15.23%,16.4111,10.6626,PENDING,,
FAST,2023-01-05,2023-02-02,2023-02-03,25.3411,21.1317,-16.61%,33.7597,21.1317,PENDING,,
FAST,2023-01-19,2023-02-02,2023-02-03,25.3411,21.5189,-15.08%,32.9855,21.5189,PENDING,,
FCX,2016-03-24,2016-04-19,2016-04-20,10.8125,8.2804,-23.42%,15.8766,8.2804,PENDING,,
FDS,2012-03-02,2012-03-13,2012-03-14,84.1908,73.5989,-12.58%,105.3745,73.5989,PENDING,,
FDS,2013-06-18,2013-07-08,2013-07-09,91.6154,85.1949,-7.01%,104.4564,85.1949,PENDING,,
FDX,2010-08-24,2010-10-05,2010-10-06,72.8073,64.9328,-10.82%,88.5563,64.9328,PENDING,,
FDX,2011-11-21,2012-01-09,2012-01-10,72.9983,65.4171,-10.39%,88.1607,65.4171,PENDING,,
FFIV,2016-06-27,2016-08-05,2016-08-08,125.63,107.683,-14.29%,161.524,107.683,PENDING,,
FICO,2016-06-17,2016-07-12,2016-07-13,118.7631,108.7143,-8.46%,138.8605,108.7143,PENDING,,
FICO,2016-06-24,2016-07-12,2016-07-13,118.7631,108.2729,-8.83%,139.7434,108.2729,PENDING,,
FICO,2020-09-04,2020-11-11,2020-11-12,473.21,398.1521,-15.86%,623.3258,398.1521,PENDING,,
FITB,2017-11-09,2017-11-29,2017-11-30,22.6051,20.5556,-9.07%,26.7042,20.5556,PENDING,,
FITB,2017-11-13,2017-11-29,2017-11-30,22.6051,20.2041,-10.62%,27.4071,20.2041,PENDING,,
FITB,2025-10-06,2025-12-10,2025-12-11,47.0408,42.8237,-8.96%,55.4748,42.8237,PENDING,,
FRT,2009-05-13,2009-08-07,2009-08-10,34.4622,28.2262,-18.10%,46.9342,28.2262,PENDING,,
GE,2012-05-08,2012-06-29,2012-07-02,78.1173,70.8484,-9.31%,92.6551,70.8484,PENDING,,
GE,2013-08-20,2013-10-18,2013-10-21,101.4636,92.0499,-9.28%,120.2909,92.0499,PENDING,,
GE,2013-08-21,2013-10-18,2013-10-21,101.4636,91.7835,-9.54%,120.8237,91.7835,PENDING,,
GE,2020-12-21,2021-01-12,2021-01-13,57.3942,50.8494,-11.40%,70.4839,50.8494,PENDING,,
GEN,2006-06-06,2006-08-15,2006-08-16,6.3941,5.4645,-14.54%,8.2533,5.4645,PENDING,,
GEN,2006-06-08,2006-08-15,2006-08-16,6.3941,5.3973,-15.59%,8.3877,5.3973,PENDING,,
GEN,2009-02-17,2009-04-03,2009-04-06,5.6721,4.9804,-12.19%,7.0555,4.9804,PENDING,,
GEN,2020-02-28,2020-04-27,2020-04-28,18.8653,15.8297,-16.09%,24.9367,15.8297,PENDING,,
GEV,2025-10-22,2025-12-10,2025-12-11,710.6268,551.7044,-22.36%,1028.4716,551.7044,PENDING,,
GL,2006-06-12,2006-07-03,2006-07-05,22.6227,21.3501,-5.63%,25.1678,21.3501,PENDING,,
GLW,2005-10-11,2006-01-09,2006-01-10,14.7851,11.4632,-22.47%,21.4289,11.4632,PENDING,,
GLW,2009-01-14,2009-02-06,2009-02-09,7.9673,6.0626,-23.91%,11.7767,6.0626,PENDING,,
GLW,2009-05-01,2009-06-26,2009-06-29,11.1307,9.2912,-16.53%,14.8096,9.2912,PENDING,,
GNRC,2013-08-09,2013-10-24,2013-10-25,47.63,39.298,-17.49%,64.294,39.298,PENDING,,
GOOG,2015-06-09,2015-07-16,2015-07-17,32.2084,26.0087,-19.25%,44.6079,26.0087,PENDING,,
GPC,2009-10-27,2010-02-16,2010-02-17,25.362,22.2696,-12.19%,31.5468,22.2696,PENDING,,
GRMN,2017-10-27,2017-11-01,2017-11-02,48.8142,45.1572,-7.49%,56.1282,45.1572,PENDING,,
GRMN,2022-12-16,2023-01-10,2023-01-11,93.5447,85.7687,-8.31%,109.0967,85.7687,PENDING,,
GRMN,2022-12-19,2023-01-10,2023-01-11,93.5447,84.7666,-9.38%,111.1009,84.7666,PENDING,,
GS,2021-03-25,2021-05-05,2021-05-06,319.0516,288.0328,-9.72%,381.0891,288.0328,PENDING,,
GS,2021-03-26,2021-05-05,2021-05-06,319.0516,288.0328,-9.72%,381.0891,288.0328,PENDING,,
GS,2021-03-29,2021-05-05,2021-05-06,319.0516,285.6658,-10.46%,385.8232,285.6658,PENDING,,
GWW,2018-03-01,2018-04-19,2018-04-20,271.6031,229.103,-15.65%,356.6032,229.103,PENDING,,
GWW,2018-03-02,2018-04-19,2018-04-20,271.6031,226.4754,-16.62%,361.8584,226.4754,PENDING,,
GWW,2022-12-06,2023-02-02,2023-02-03,652.79,560.5295,-14.13%,837.3108,560.5295,PENDING,,
GWW,2022-12-15,2023-02-02,2023-02-03,652.79,544.803,-16.54%,868.7639,544.803,PENDING,,
GWW,2022-12-16,2023-02-02,2023-02-03,652.79,537.9779,-17.59%,882.4141,537.9779,PENDING,,
GWW,2025-10-13,2025-12-11,2025-12-12,1039.3451,928.5053,-10.66%,1261.0247,928.5053,PENDING,,
GWW,2025-10-31,2025-12-11,2025-12-12,1039.3451,927.8462,-10.73%,1262.3428,927.8462,PENDING,,
HAS,2010-05-25,2010-06-16,2010-06-17,25.8186,22.374,-13.34%,32.7077,22.374,PENDING,,
HAS,2019-02-15,2019-04-23,2019-04-24,77.9409,64.4986,-17.25%,104.8256,64.4986,PENDING,,
HBAN,2020-12-14,2021-01-06,2021-01-07,11.4718,9.6955,-15.48%,15.0243,9.6955,PENDING,,
HIG,2009-03-31,2009-05-08,2009-05-11,12.2895,4.7478,-61.37%,27.373,4.7478,PENDING,,
HIG,2009-09-01,2009-09-10,2009-09-11,17.8103,15.2123,-14.59%,23.0064,15.2123,PENDING,,
HIG,2017-03-27,2017-06-08,2017-06-09,42.1108,38.2822,-9.09%,49.7679,38.2822,PENDING,,
HIG,2020-05-14,2020-06-04,2020-06-05,42.1093,27.1641,-35.49%,71.9997,27.1641,PENDING,,
HII,2019-03-11,2019-04-23,2019-04-24,194.2283,169.5924,-12.68%,243.5001,169.5924,PENDING,,
HLT,2025-10-16,2025-11-25,2025-11-26,284.6656,256.4962,-9.90%,341.0044,256.4962,PENDING,,
HOLX,2006-08-08,2006-12-04,2006-12-05,25.445,19.7939,-22.21%,36.7471,19.7939,PENDING,,
HOLX,2006-09-06,2006-12-04,2006-12-05,25.445,20.5111,-19.39%,35.3127,20.5111,PENDING,,
HOLX,2006-11-10,2007-01-31,2007-02-01,27.875,21.7763,-21.88%,40.0723,21.7763,PENDING,,
HOLX,2006-11-13,2007-01-31,2007-02-01,27.875,21.1487,-24.13%,41.3276,21.1487,PENDING,,
HOLX,2006-12-20,2007-01-31,2007-02-01,27.875,23.6741,-15.07%,36.2768,23.6741,PENDING,,
HOLX,2006-12-21,2007-01-31,2007-02-01,27.875,23.4878,-15.74%,36.6494,23.4878,PENDING,,
HOLX,2006-12-22,2007-01-31,2007-02-01,27.875,23.2875,-16.46%,37.05,23.2875,PENDING,,
HOLX,2025-04-03,2025-07-10,2025-07-11,66.7,59.6786,-10.53%,80.7429,59.6786,PENDING,,
HOLX,2025-04-08,2025-07-10,2025-07-11,66.7,58.1702,-12.79%,83.7596,58.1702,PENDING,,
HON,2011-11-21,2012-01-03,2012-01-04,36.9259,34.0369,-7.82%,42.7039,34.0369,PENDING,,
HON,2021-01-22,2021-03-15,2021-03-16,184.0505,170.6335,-7.29%,210.8846,170.6335,PENDING,,
HON,2021-01-27,2021-03-15,2021-03-16,184.0505,168.3477,-8.53%,215.4562,168.3477,PENDING,,
HPE,2016-10-13,2016-11-16,2016-11-17,10.4446,9.6266,-7.83%,12.0806,9.6266,PENDING,,
HPQ,2006-07-13,2006-08-16,2006-08-17,10.3225,8.7677,-15.06%,13.432,8.7677,PENDING,,
HPQ,2006-07-14,2006-08-16,2006-08-17,10.3225,8.672,-15.99%,13.6233,8.672,PENDING,,
HPQ,2006-07-21,2006-08-16,2006-08-17,10.3225,8.5838,-16.84%,13.7998,8.5838,PENDING,,
HRL,2026-02-11,2026-02-24,2026-02-25,25.61,23.7919,-7.10%,29.2462,23.7919,PENDING,,
HSIC,2007-01-03,2007-03-23,2007-03-26,21.2627,19.0018,-10.63%,25.7847,19.0018,PENDING,,
HSIC,2007-01-05,2007-03-23,2007-03-26,21.2627,18.842,-11.38%,26.1042,18.842,PENDING,,
HSIC,2012-02-10,2012-02-16,2012-02-17,29.5686,27.6941,-6.34%,33.3176,27.6941,PENDING,,
HSIC,2021-01-19,2021-05-04,2021-05-05,79.56,69.8891,-12.16%,98.9018,69.8891,PENDING,,
HSIC,2021-01-20,2021-05-04,2021-05-05,79.56,69.3295,-12.86%,100.0209,69.3295,PENDING,,
HSIC,2026-01-12,2026-02-09,2026-02-10,80.05,74.6704,-6.72%,90.8093,74.6704,PENDING,,
HST,2011-11-23,2012-01-03,2012-01-04,8.7897,7.4695,-15.02%,11.4299,7.4695,PENDING,,
HST,2020-09-11,2020-11-09,2020-11-10,11.2331,9.1817,-18.26%,15.336,9.1817,PENDING,,
HSY,2026-01-23,2026-02-04,2026-02-05,217.4223,188.0843,-13.49%,276.0984,188.0843,PENDING,,
IBM,2020-12-21,2021-03-25,2021-03-26,104.3925,94.5572,-9.42%,124.0632,94.5572,PENDING,,
ICE,2012-01-05,2012-02-08,2012-02-09,22.4059,19.7327,-11.93%,27.7522,19.7327,PENDING,,
ICE,2012-01-06,2012-02-08,2012-02-09,22.4059,19.5461,-12.76%,28.1254,19.5461,PENDING,,
ICE,2016-06-15,2016-08-03,2016-08-04,49.3828,45.4332,-8.00%,57.2819,45.4332,PENDING,,
ICE,2016-06-16,2016-08-03,2016-08-04,49.3828,45.28,-8.31%,57.5883,45.28,PENDING,,
IDXX,2010-08-12,2010-12-10,2010-12-13,34.87,27.8506,-20.13%,48.9088,27.8506,PENDING,,
IDXX,2010-08-24,2010-12-10,2010-12-13,34.87,27.6177,-20.80%,49.3745,27.6177,PENDING,,
IDXX,2018-02-06,2018-03-09,2018-03-12,203.44,174.2767,-14.34%,261.7667,174.2767,PENDING,,
IDXX,2022-08-16,2022-11-11,2022-11-14,443.05,375.8386,-15.17%,577.4728,375.8386,PENDING,,
IDXX,2022-08-17,2022-11-11,2022-11-14,443.05,368.7264,-16.78%,591.6972,368.7264,PENDING,,
IDXX,2022-08-23,2022-11-11,2022-11-14,443.05,355.1719,-19.83%,618.8063,355.1719,PENDING,,
IDXX,2022-10-10,2022-11-11,2022-11-14,443.05,324.6228,-26.73%,679.9043,324.6228,PENDING,,
IDXX,2022-10-11,2022-11-11,2022-11-14,443.05,319.134,-27.97%,690.882,319.134,PENDING,,
IEX,2022-05-06,2022-07-28,2022-07-29,196.7857,174.3406,-11.41%,241.6758,174.3406,PENDING,,
IFF,2021-03-04,2021-03-29,2021-03-30,124.4125,113.9367,-8.42%,145.364,113.9367,PENDING,,
INCY,2010-06-08,2010-09-24,2010-09-27,15.16,11.668,-23.03%,22.144,11.668,PENDING,,
INSM,2013-06-25,2013-08-28,2013-08-29,15.0,11.0266,-26.49%,22.9469,11.0266,PENDING,,
INSM,2017-05-03,2017-09-05,2017-09-06,25.9,17.6318,-31.92%,42.4364,17.6318,PENDING,,
INSM,2017-05-08,2017-09-05,2017-09-06,25.9,16.9942,-34.39%,43.7116,16.9942,PENDING,,
IQV,2016-06-13,2016-07-14,2016-07-15,72.89,65.1059,-10.68%,88.4582,65.1059,PENDING,,
IRM,2025-10-14,2026-02-12,2026-02-13,107.0,99.9153,-6.62%,121.1695,99.9153,PENDING,,
IRM,2025-11-05,2026-02-13,2026-02-17,110.98,98.7774,-11.00%,135.3853,98.7774,PENDING,,
ISRG,2023-01-25,2023-04-19,2023-04-20,298.96,243.3121,-18.61%,410.2557,243.3121,PENDING,,
ISRG,2023-03-10,2023-04-19,2023-04-20,298.96,224.506,-24.90%,447.8679,224.506,PENDING,,
ISRG,2023-03-13,2023-04-19,2023-04-20,298.96,222.6573,-25.52%,451.5654,222.6573,PENDING,,
IT,2012-09-26,2013-01-24,2013-01-25,51.54,45.7128,-11.31%,63.1945,45.7128,PENDING,,
ITW,2009-03-16,2009-06-09,2009-06-10,24.9842,16.97,-32.08%,41.0127,16.97,PENDING,,
ITW,2020-12-02,2021-03-26,2021-03-29,201.8479,181.321,-10.17%,242.9017,181.321,PENDING,,
ITW,2020-12-03,2021-03-26,2021-03-29,201.8479,179.6522,-11.00%,246.2393,179.6522,PENDING,,
ITW,2021-01-15,2021-03-26,2021-03-29,201.8479,178.5186,-11.56%,248.5065,178.5186,PENDING,,
ITW,2023-05-31,2023-06-16,2023-06-20,231.0846,204.5632,-11.48%,284.1274,204.5632,PENDING,,
IVZ,2009-04-23,2009-06-03,2009-06-04,9.5436,7.3753,-22.72%,13.8802,7.3753,PENDING,,
IVZ,2009-06-17,2009-07-23,2009-07-24,10.4744,8.8481,-15.53%,13.727,8.8481,PENDING,,
J,2021-01-27,2021-02-24,2021-02-25,95.126,82.7391,-13.02%,119.8996,82.7391,PENDING,,
J,2021-01-28,2021-02-24,2021-02-25,95.126,82.7391,-13.02%,119.8996,82.7391,PENDING,,
JBHT,2005-10-13,2005-11-02,2005-11-03,16.97,14.7736,-12.94%,21.3629,14.7736,PENDING,,
