ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price
REGN,2010-03-22,23.3217,30.3053,30.3053
REGN,2010-06-08,26.0858,30.3748,30.3748
REGN,2014-03-07,323.117,350.1246,350.1246
REGN,2014-04-07,278.6559,350.1246,350.1246
REGN,2014-04-15,275.9078,350.1246,350.1246
REGN,2015-08-21,523.3354,601.864,601.864
REGN,2016-12-07,356.1977,449.9205,449.9205
REGN,2021-09-13,632.2487,682.0125,682.0125
REGN,2026-01-13,744.8827,820.1234,820.1234
RF,2007-01-17,20.2208,21.2531,21.2531
RF,2007-01-22,20.0856,21.2531,21.2531
RF,2007-01-23,19.968,21.2531,21.2531
RF,2007-06-05,19.8322,20.6259,20.6259
RF,2010-05-06,5.0811,6.0253,6.0253
RF,2010-08-20,4.344,5.0184,5.0184
RF,2014-04-07,7.1243,7.696,7.696
RF,2014-04-08,7.0661,7.696,7.696
RF,2014-07-10,6.9962,7.343,7.343
RF,2019-03-05,11.8339,12.4471,12.4471
RF,2020-01-03,12.8922,13.5765,13.5765
RF,2023-02-21,19.914,21.0347,21.0347
RF,2023-02-23,19.6613,21.0347,21.0347
RF,2024-12-04,24.704,26.2975,26.2975
RF,2026-02-12,29.3498,30.8732,30.8732
RJF,2008-10-10,9.655,19.5529,19.5529
RJF,2015-12-11,32.3005,34.2813,34.2813
RJF,2015-12-14,31.9565,34.2813,34.2813
RJF,2019-05-09,51.8057,55.3122,55.3122
RJF,2019-05-10,51.2455,55.3122,55.3122
RJF,2023-02-23,101.9396,115.5294,115.5294
RJF,2023-07-27,102.9154,107.7276,107.7276
RJF,2025-02-20,151.5066,172.0443,172.0443
RJF,2025-02-21,149.4047,172.0443,172.0443
RJF,2025-02-25,146.1885,172.0443,172.0443
RL,2008-09-05,54.992,60.5334,60.5334
RL,2008-09-15,53.9154,60.5334,60.5334
RL,2008-09-16,52.941,60.5334,60.5334
RL,2008-09-18,51.5456,60.5334,60.5334
RL,2008-10-06,40.9306,62.8873,62.8873
RL,2008-10-10,36.8134,62.8873,62.8873
RL,2013-05-23,144.5747,151.4337,151.4337
RL,2014-01-09,135.7855,143.8121,143.8121
RL,2015-12-07,96.5749,111.9123,111.9123
RL,2015-12-08,94.9154,111.9123,111.9123
RL,2018-12-06,92.5755,119.2372,119.2372
RL,2018-12-07,90.8778,119.2372,119.2372
RL,2018-12-10,89.771,119.2372,119.2372
RL,2018-12-17,86.4331,119.2372,119.2372
RL,2019-05-06,112.3537,117.317,117.317
RL,2026-03-02,351.1373,389.15,389.15
RL,2026-03-03,344.0696,389.15,389.15
RMD,2006-06-06,18.0524,20.2465,20.2465
RMD,2006-06-13,17.691,20.2465,20.2465
RMD,2008-09-19,17.9049,20.9678,20.9678
RMD,2008-10-06,16.3059,20.9678,20.9678
RMD,2008-10-08,15.2371,20.9678,20.9678
RMD,2020-12-11,195.3534,213.9854,213.9854
RMD,2021-09-13,277.6088,289.6448,289.6448
RMD,2021-09-16,273.0082,289.6448,289.6448
RMD,2021-09-24,267.6898,289.6448,289.6448
RMD,2021-12-15,243.5379,265.3265,265.3265
RMD,2021-12-17,241.6578,265.3265,265.3265
RMD,2022-08-12,224.8239,239.3494,239.3494
RMD,2022-08-23,217.4835,239.3494,239.3494
RMD,2022-09-16,214.8478,239.3494,239.3494
RMD,2025-08-27,278.7084,292.4354,292.4354
ROK,2006-12-05,41.2159,43.7889,43.7889
ROK,2007-12-18,45.7398,49.1933,49.1933
ROK,2012-04-23,57.3822,63.9479,63.9479
ROK,2012-04-25,56.319,63.9479,63.9479
ROK,2014-07-10,97.3374,101.9917,101.9917
ROK,2015-06-15,99.8736,103.02,103.02
ROK,2018-01-24,171.6106,180.184,180.184
ROK,2018-02-02,165.8939,180.184,180.184
ROK,2018-09-27,164.4371,172.8063,172.8063
ROK,2018-09-28,163.3626,172.8063,172.8063
ROK,2021-11-30,310.6749,328.2025,328.2025
ROK,2023-07-26,315.304,332.5101,332.5101
ROL,2006-02-21,1.9986,2.1502,2.1502
ROL,2009-05-26,2.539,3.0019,3.0019
ROL,2018-09-19,25.2573,26.1145,26.1145
ROL,2021-09-13,35.5854,37.7982,37.7982
ROP,2008-08-21,53.7387,58.1553,58.1553
ROP,2011-04-08,77.8936,81.2651,81.2651
ROP,2011-04-12,77.056,81.2651,81.2651
ROP,2011-04-18,76.0306,81.2651,81.2651
ROP,2014-01-23,129.1335,132.6951,132.6951
ROP,2016-04-25,165.9193,174.4372,174.4372
ROP,2018-08-24,282.5161,299.1192,299.1192
ROP,2020-09-04,406.1296,441.3842,441.3842
ROP,2021-08-10,466.3716,486.0331,486.0331
ROP,2021-08-11,464.4556,486.0331,486.0331
ROP,2021-11-24,466.9507,492.2924,492.2924
ROP,2022-04-13,456.7973,477.1914,477.1914
ROST,2006-01-18,5.8991,6.3324,6.3324
ROST,2007-05-01,6.7776,7.2554,7.2554
ROST,2020-06-25,79.494,99.2349,99.2349
ROST,2021-05-11,120.0848,127.2309,127.2309
ROST,2021-09-20,106.3849,120.9978,120.9978
ROST,2023-01-20,110.8545,118.5167,118.5167
ROST,2023-02-07,109.5612,118.5167,118.5167
ROST,2023-02-23,107.63,118.5167,118.5167
ROST,2023-02-24,106.9827,118.5167,118.5167
ROST,2023-03-01,106.072,118.5167,118.5167
ROST,2024-10-01,145.6868,161.0295,161.0295
ROST,2024-10-02,144.5923,161.0295,161.0295
ROST,2024-10-03,143.4136,161.0295,161.0295
RSG,2006-05-03,18.5379,19.205,19.205
RSG,2007-12-17,20.6116,23.3309,23.3309
RSG,2008-09-16,21.1857,23.9285,23.9285
RSG,2010-07-30,22.3815,23.7073,23.7073
RSG,2010-08-06,22.4836,23.7073,23.7073
RSG,2011-05-23,23.2582,24.2955,24.2955
RSG,2011-05-25,22.976,24.2955,24.2955
RSG,2022-09-01,135.6994,142.0025,142.0025
RSG,2022-09-16,137.2266,142.8741,142.8741
RSG,2022-09-22,135.2488,142.8741,142.8741
RSG,2022-09-23,134.3815,142.8741,142.8741
RSG,2022-09-27,132.4162,142.8741,142.8741
RSG,2022-09-28,131.9664,142.8741,142.8741
RSG,2022-09-29,131.2752,142.8741,142.8741
RTX,2006-05-17,25.2781,26.4065,26.4065
RTX,2008-01-07,30.3651,32.4683,32.4683
RTX,2015-11-12,48.2772,49.6752,49.6752
RTX,2018-10-08,72.7527,76.2067,76.2067
RTX,2022-04-21,93.0624,95.5008,95.5008
RTX,2022-04-25,90.994,97.0385,97.0385
RTX,2022-04-26,89.5377,97.0385,97.0385
RVTY,2007-10-26,24.5927,26.6424,26.6424
RVTY,2008-08-21,25.5252,26.8832,26.8832
RVTY,2011-05-23,25.4165,26.833,26.833
RVTY,2014-07-08,44.7599,46.346,46.346
RVTY,2014-07-10,44.3317,46.346,46.346
RVTY,2015-07-08,49.2572,52.6175,52.6175
RVTY,2016-09-13,50.1441,55.7366,55.7366
RVTY,2018-02-01,77.4131,82.7682,82.7682
RVTY,2019-07-12,92.8947,97.9509,97.9509
RVTY,2022-01-03,188.2653,201.1063,201.1063
RVTY,2023-07-31,121.8769,131.08,131.08
RVTY,2023-08-01,120.5996,131.08,131.08
RVTY,2024-02-01,105.3468,114.3119,114.3119
RVTY,2024-09-03,118.4686,127.6377,127.6377
RVTY,2025-07-16,94.4382,103.9032,103.9032
RVTY,2026-02-02,102.0116,118.3,118.3
SBAC,2009-05-05,21.7343,25.4377,25.4377
SBAC,2022-01-03,349.7288,367.4631,367.4631
SBAC,2022-04-26,329.7046,355.0398,355.0398
SBAC,2022-12-16,265.0218,293.2745,293.2745
SBAC,2023-12-08,234.8166,246.6381,246.6381
SBAC,2024-01-08,234.958,248.9083,248.9083
SBAC,2025-06-09,222.4276,241.4394,241.4394
SBAC,2025-07-11,225.2988,241.4394,241.4394
SBAC,2025-12-03,185.3008,206.1488,206.1488
SBAC,2025-12-22,186.3692,206.1488,206.1488
SBAC,2026-01-05,188.6286,206.1488,206.1488
SBUX,2012-04-27,21.9177,23.7544,23.7544
SBUX,2012-05-08,20.4165,23.7544,23.7544
SBUX,2017-06-08,51.3483,53.6046,53.6046
SBUX,2019-09-04,81.7743,85.9835,85.9835
SBUX,2020-01-23,78.9517,81.5478,81.5478
SBUX,2025-03-05,107.8351,114.3061,114.3061
SBUX,2025-07-30,88.5564,96.2164,96.2164
SBUX,2025-08-01,83.9082,96.9122,96.9122
SCHW,2006-05-15,12.5281,13.8071,13.8071
SCHW,2006-05-17,12.2751,13.8071,13.8071
SCHW,2009-01-16,11.5582,20.9268,20.9268
SCHW,2012-03-28,12.1363,13.0821,13.0821
SCHW,2012-03-29,11.955,13.0821,13.0821
SCHW,2012-04-09,11.7132,13.0821,13.0821
SCHW,2018-09-06,44.2884,48.6985,48.6985
SCHW,2023-01-18,76.7742,82.6505,82.6505
SCHW,2025-08-01,93.5883,98.6954,98.6954
SHOP,2015-12-09,2.4506,3.929,3.929
SHOP,2015-12-21,2.4078,3.929,3.929
SHOP,2016-01-11,2.3627,3.929,3.929
SHOP,2018-06-22,16.2262,17.511,17.511
SHOP,2021-12-13,137.3947,176.2918,176.2918
SHOP,2022-04-13,58.0958,78.0,78.0
SHOP,2022-04-18,56.0442,78.0,78.0
SHOP,2022-09-01,29.9726,45.43,45.43
SHW,2007-02-26,17.463,18.5026,18.5026
SHW,2007-08-10,17.007,19.4272,19.4272
SHW,2007-09-10,17.33,19.4272,19.4272
SHW,2008-09-18,15.2259,17.2366,17.2366
SHW,2008-10-06,13.7889,17.5635,17.5635
SHW,2008-10-28,13.2017,17.5635,17.5635
SHW,2009-01-21,14.5267,17.5635,17.5635
SHW,2018-01-25,129.324,134.8019,134.8019
SHW,2018-02-01,126.8214,134.8019,134.8019
SHW,2018-09-24,144.4994,149.5351,149.5351
SHW,2018-09-25,143.7539,149.5351,149.5351
SHW,2022-01-03,326.0689,340.6646,340.6646
SHW,2025-10-09,329.8322,377.9292,377.9292
SHW,2026-03-02,347.6112,376.9365,376.9365
SHW,2026-03-03,342.1798,376.9365,376.9365
SHW,2026-03-05,333.4382,376.9365,376.9365
SJM,2020-05-19,91.2452,103.0435,103.0435
SJM,2020-05-20,90.3904,103.0435,103.0435
SJM,2025-08-26,107.9131,112.4701,112.4701
SLB,2015-11-06,57.3292,61.2587,61.2587
SLB,2015-11-12,56.4354,61.2587,61.2587
SLB,2015-12-03,55.7645,61.2587,61.2587
SLB,2015-12-04,55.228,61.2587,61.2587
SLB,2018-01-30,58.8257,63.4947,63.4947
SLB,2018-01-31,58.1151,63.4947,63.4947
SLB,2019-05-10,32.3577,40.3886,40.3886
SLB,2020-01-09,33.4802,35.5071,35.5071
SLB,2020-01-15,32.9508,35.5071,35.5071
SLB,2021-06-17,29.0059,33.2124,33.2124
SLB,2025-02-26,39.1052,43.0357,43.0357
SLB,2025-03-03,38.6143,43.0357,43.0357
SLB,2025-03-04,37.6867,43.0357,43.0357
SMCI,2007-10-23,0.9378,1.023,1.023
SMCI,2008-09-18,0.9436,1.092,1.092
SMCI,2009-01-06,0.5826,0.725,0.725
SMCI,2015-03-10,3.6777,4.2,4.2
SMCI,2015-03-13,3.5932,4.2,4.2
SMCI,2015-03-17,3.5102,4.2,4.2
SMCI,2015-06-16,3.2152,3.551,3.551
SMCI,2018-06-15,2.5376,2.715,2.715
SMCI,2021-04-20,3.7822,4.071,4.071
SMCI,2021-12-17,4.0783,4.714,4.714
SMCI,2021-12-20,4.0466,4.714,4.714
SMCI,2024-03-19,87.1287,122.9,122.9
SMCI,2025-02-25,44.3485,66.44,66.44
SMCI,2025-02-28,40.1986,66.44,66.44
SNA,2008-09-11,37.3317,39.9413,39.9413
SNA,2010-05-06,31.1577,35.028,35.028
SNA,2015-12-09,131.9188,136.409,136.409
SNA,2018-09-25,150.8647,155.8923,155.8923
SNA,2020-01-24,140.0205,146.4532,146.4532
SNA,2021-05-19,214.514,228.5903,228.5903
SNA,2021-06-08,218.8091,228.5903,228.5903
SNA,2022-05-20,188.7483,211.8994,211.8994
SNA,2024-12-05,348.2746,361.6727,361.6727
SNPS,2007-05-16,27.6121,28.67,28.67
SNPS,2007-05-17,27.446,28.67,28.67
SNPS,2008-01-07,24.2326,27.89,27.89
SNPS,2008-08-18,23.736,26.61,26.61
SNPS,2010-04-22,22.6965,23.45,23.45
SNPS,2011-02-22,27.9667,29.35,29.35
SNPS,2022-01-04,348.4173,377.6,377.6
SNPS,2024-04-15,541.7772,629.38,629.38
SNPS,2025-09-02,587.9798,651.73,651.73
SO,2005-10-06,13.9521,14.7024,14.7024
SO,2006-03-02,13.8011,14.6248,14.6248
SO,2006-03-06,13.6968,14.6248,14.6248
SO,2007-05-10,16.0449,16.7624,16.7624
SO,2008-10-06,16.5768,18.4413,18.4413
SO,2013-04-24,27.1774,27.9364,27.9364
SO,2013-05-09,26.6897,27.9364,27.9364
SO,2013-05-23,26.1725,27.9364,27.9364
SO,2020-02-05,54.2131,55.9568,55.9568
SO,2020-02-20,53.7223,55.9568,55.9568
SO,2020-02-25,52.9691,55.9568,55.9568
SO,2022-08-29,68.3692,70.9231,70.9231
SO,2022-09-23,65.7312,70.9231,70.9231
SO,2023-05-15,65.6934,68.134,68.134
SO,2025-10-27,93.3243,99.2377,99.2377
SPG,2006-04-10,32.6046,35.9171,35.9171
SPG,2006-04-13,31.9705,35.9171,35.9171
SPG,2006-05-02,32.1897,35.9171,35.9171
SPG,2007-02-20,46.6626,51.6824,51.6824
SPG,2007-05-01,47.2611,49.6545,49.6545
SPG,2018-01-10,105.9239,112.2313,112.2313
SPG,2018-01-31,103.7733,112.2313,112.2313
SPG,2023-02-07,105.9743,113.1835,113.1835
SPG,2023-03-01,102.0732,113.1835,113.1835
SPG,2023-03-07,102.4009,113.1835,113.1835
SPGI,2007-06-08,49.2252,51.772,51.772
SPGI,2007-10-24,34.9045,39.5362,39.5362
SPGI,2007-10-26,34.1672,39.5362,39.5362
SPGI,2007-11-02,33.0173,39.5362,39.5362
SPGI,2008-01-02,30.7558,39.5362,39.5362
SPGI,2008-09-16,29.82,34.4919,34.4919
SPGI,2015-05-26,93.8069,97.1595,97.1595
SPGI,2015-06-01,92.8413,97.1595,97.1595
SPGI,2021-12-20,438.8807,467.0452,467.0452
SPGI,2022-01-03,442.8469,467.0452,467.0452
SPGI,2022-01-06,434.0525,467.0452,467.0452
SPGI,2022-08-30,343.435,383.4435,383.4435
SPGI,2025-03-06,507.5782,540.1314,540.1314
SPGI,2025-09-05,531.8213,575.5702,575.5702
SPY,2018-10-04,258.3981,262.1716,262.1716
SPY,2018-10-05,256.9506,262.1716,262.1716
SPY,2018-10-08,255.5821,262.1716,262.1716
SRE,2006-02-02,12.1838,12.6049,12.6049
SRE,2006-02-03,12.0979,12.6049,12.6049
SRE,2007-05-02,17.5966,18.6191,18.6191
SRE,2007-05-10,17.2788,18.6191,18.6191
SRE,2008-01-04,17.1613,18.2009,18.2009
SRE,2010-10-27,16.3299,16.8545,16.8545
SRE,2015-04-30,37.7674,40.0895,40.0895
SRE,2016-07-27,41.0109,42.4814,42.4814
SRE,2018-10-24,44.9232,50.0411,50.0411
SRE,2018-10-26,44.3709,50.0411,50.0411
SRE,2021-06-23,58.1084,62.3206,62.3206
SRE,2021-06-29,57.3179,62.3206,62.3206
SRE,2021-06-30,56.8921,62.3206,62.3206
SRE,2021-07-19,55.9952,62.3206,62.3206
SRE,2021-09-20,56.7508,62.3206,62.3206
SRE,2022-09-23,72.7008,79.0004,79.0004
SRE,2023-05-15,68.7272,72.8023,72.8023
SRE,2024-12-04,87.8325,92.1059,92.1059
STE,2006-02-28,18.0723,20.6032,20.6032
STE,2006-03-01,17.9896,20.6032,20.6032
STE,2006-03-06,17.9861,20.6032,20.6032
STE,2006-03-07,17.7223,20.6032,20.6032
STE,2006-04-06,17.6153,20.6032,20.6032
STE,2007-07-20,21.9383,23.3673,23.3673
STE,2008-09-15,26.7795,29.0024,29.0024
STE,2008-09-18,25.5958,29.0024,29.0024
STE,2009-02-24,18.9897,21.0873,21.0873
STE,2009-02-25,18.7973,21.0873,21.0873
STE,2011-11-01,24.6447,27.13,27.13
STE,2013-06-06,37.6912,39.982,39.982
STE,2013-06-13,37.4992,39.982,39.982
STE,2016-08-25,61.8735,67.3014,67.3014
STE,2016-10-04,64.7498,67.7367,67.7367
STE,2016-10-07,64.1421,67.7367,67.7367
STE,2024-03-15,223.5108,234.3998,234.3998
STLD,2007-05-30,14.9057,16.3415,16.3415
STLD,2012-02-13,11.0652,12.1355,12.1355
STLD,2012-02-14,10.9099,12.1355,12.1355
STLD,2012-02-15,10.7845,12.1355,12.1355
STLD,2014-09-24,18.1711,19.9671,19.9671
STLD,2014-09-25,17.9361,19.9671,19.9671
STLD,2014-10-01,17.2583,19.9671,19.9671
STLD,2014-10-02,17.0458,19.9671,19.9671
STLD,2014-10-08,16.4276,19.9671,19.9671
STLD,2015-06-15,16.7781,18.462,18.462
STLD,2021-09-01,61.4225,69.3472,69.3472
STLD,2021-09-13,59.2629,69.3472,69.3472
STLD,2022-05-02,76.187,94.7626,94.7626
STLD,2024-12-05,135.8014,152.7171,152.7171
STLD,2026-02-13,188.979,208.47,208.47
STT,2008-01-22,47.6589,58.2301,58.2301
STT,2008-02-22,53.6269,58.2301,58.2301
STT,2008-08-13,44.7894,50.6867,50.6867
STT,2008-08-19,43.7163,50.6867,50.6867
STT,2008-09-05,44.0919,50.6867,50.6867
STT,2008-09-17,42.8923,50.6867,50.6867
STT,2010-04-16,31.672,33.4409,33.4409
STT,2010-04-20,30.9976,33.4409,33.4409
STT,2011-02-15,31.2849,34.4676,34.4676
STT,2012-04-09,30.7389,32.9658,32.9658
STT,2014-01-13,52.8032,55.2931,55.2931
STT,2019-02-14,54.222,61.5198,61.5198
STT,2020-01-16,65.7901,68.3427,68.3427
STX,2010-11-30,6.8364,8.458,8.458
STX,2014-01-24,33.9647,36.4484,36.4484
STX,2014-01-27,33.6272,36.4484,36.4484
STX,2015-05-19,33.65,36.7499,36.7499
STX,2015-06-08,32.3556,36.7499,36.7499
STX,2015-06-09,32.0302,36.7499,36.7499
STX,2015-06-23,31.8931,36.7499,36.7499
STX,2015-06-24,31.6052,36.7499,36.7499
STX,2022-01-07,96.6513,103.1328,103.1328
STX,2023-02-21,61.3169,67.4325,67.4325
STX,2023-02-22,60.3421,67.4325,67.4325
STX,2023-03-13,55.17,67.4325,67.4325
STX,2023-03-15,54.3708,67.4325,67.4325
STZ,2006-10-05,23.4718,24.7423,24.7423
STZ,2007-11-08,19.9095,22.5053,22.5053
STZ,2008-07-30,17.4608,19.639,19.639
STZ,2008-08-19,17.7629,19.639,19.639
STZ,2008-08-20,17.6591,19.639,19.639
STZ,2008-08-26,17.3057,19.639,19.639
STZ,2008-08-27,17.1023,19.639,19.639
STZ,2008-09-17,18.0242,19.9367,19.9367
STZ,2008-09-19,17.3117,19.9367,19.9367
STZ,2008-10-06,15.3004,19.9707,19.9707
STZ,2009-01-07,12.7601,14.5953,14.5953
STZ,2010-05-21,13.6176,16.0497,16.0497
STZ,2018-10-23,187.2961,202.0394,202.0394
STZ,2018-10-25,185.7528,202.0394,202.0394
STZ,2018-10-26,184.0053,202.0394,202.0394
STZ,2019-05-10,179.1889,190.8075,190.8075
STZ,2019-05-13,178.6516,190.8075,190.8075
STZ,2022-12-06,232.1515,245.6064,245.6064
STZ,2022-12-15,220.7675,245.6064,245.6064
STZ,2024-04-10,248.3471,261.2545,261.2545
STZ,2024-04-16,242.6239,263.044,263.044
STZ,2024-05-14,243.2454,263.044,263.044
STZ,2024-05-23,235.3631,263.044,263.044
STZ,2024-07-03,239.407,263.044,263.044
STZ,2025-08-21,161.6369,174.5911,174.5911
STZ,2025-08-25,161.096,174.5911,174.5911
SW,2023-02-13,34.8759,40.5089,40.5089
SW,2025-07-30,45.432,48.1064,48.1064
SW,2026-02-23,45.0256,52.22,52.22
SWK,2007-10-17,33.9831,36.5802,36.5802
SWK,2007-11-05,33.3677,36.7359,36.7359
SWK,2008-09-11,29.0674,31.6778,31.6778
SWK,2010-05-05,40.3839,44.6253,44.6253
SWK,2013-10-09,64.9093,68.1203,68.1203
SWK,2018-10-04,117.6297,126.0495,126.0495
SWK,2020-01-23,138.2913,144.589,144.589
SWK,2023-09-07,83.0745,94.4124,94.4124
SWK,2023-09-08,82.5533,94.4124,94.4124
SWK,2024-01-16,85.774,94.9005,94.9005
SWK,2024-01-17,84.7425,94.9005,94.9005
SWK,2024-10-17,99.1533,104.9682,104.9682
SWK,2024-10-23,97.256,104.9682,104.9682
SWK,2026-03-03,81.2832,93.37,93.37
SWKS,2006-04-25,5.6106,6.3151,6.3151
SWKS,2006-05-12,4.9759,6.3151,6.3151
SWKS,2007-10-03,6.8397,7.5387,7.5387
SWKS,2007-10-25,6.5872,7.5387,7.5387
SWKS,2008-06-18,8.0522,8.8727,8.8727
SWKS,2008-06-20,7.8237,8.8727,8.8727
SWKS,2008-06-24,7.5539,8.8727,8.8727
SWKS,2008-06-26,7.4349,8.8727,8.8727
SWKS,2011-08-05,16.2798,21.5977,21.5977
SWKS,2015-06-09,80.6314,88.967,88.967
SWKS,2016-04-12,59.6402,63.2183,63.2183
SWKS,2017-06-12,83.8031,91.9522,91.9522
SWKS,2017-11-29,86.4592,96.8005,96.8005
SWKS,2018-03-19,89.0823,95.9935,95.9935
SWKS,2018-06-25,79.731,86.5246,86.5246
SWKS,2019-04-26,72.3071,79.4838,79.4838
SWKS,2019-05-03,71.8098,79.4838,79.4838
SWKS,2021-07-30,160.2249,172.5788,172.5788
SWKS,2021-08-19,152.288,172.5788,172.5788
SWKS,2021-12-02,129.8297,152.5399,152.5399
SWKS,2021-12-15,135.3557,152.5399,152.5399
SWKS,2023-03-13,98.7917,111.1574,111.1574
SWKS,2023-03-28,100.6514,111.1574,111.1574
SWKS,2023-04-05,100.8851,111.1574,111.1574
SWKS,2023-08-03,98.6562,105.1984,105.1984
SWKS,2023-08-08,96.6183,105.1984,105.1984
SWKS,2024-01-02,100.3333,106.126,106.126
SWKS,2024-07-31,105.4716,112.9603,112.9603
SWKS,2024-08-01,100.2182,112.9603,112.9603
SWKS,2025-12-16,64.3512,88.8107,88.8107
SWKS,2025-12-17,63.7779,88.8107,88.8107
SYF,2015-08-07,26.6083,28.9282,28.9282
SYF,2015-12-09,24.1675,27.4977,27.4977
SYF,2022-12-15,30.8573,37.9744,37.9744
SYF,2023-01-10,28.8745,37.9744,37.9744
SYF,2023-01-19,29.4882,37.9744,37.9744
SYF,2023-02-01,31.1212,37.9744,37.9744
SYK,2006-02-28,36.7924,40.6934,40.6934
SYK,2006-03-01,36.5148,40.6934,40.6934
SYK,2008-07-18,52.3482,55.6249,55.6249
SYK,2008-09-04,52.9995,55.6249,55.6249
SYK,2010-05-06,45.8959,49.0023,49.0023
SYK,2010-05-07,44.4033,49.0023,49.0023
SYK,2010-05-21,42.9176,49.0023,49.0023
SYK,2011-03-15,50.8138,54.0118,54.0118
SYK,2015-01-05,80.3373,86.2062,86.2062
SYK,2022-01-21,242.5814,268.9935,268.9935
SYK,2022-01-24,240.5984,268.9935,268.9935
SYK,2022-01-25,234.8072,268.9935,268.9935
SYK,2022-01-28,229.2976,268.9935,268.9935
SYK,2023-05-02,282.623,298.5769,298.5769
SYK,2023-07-19,285.1355,299.6859,299.6859
SYK,2023-07-25,282.8425,299.6859,299.6859
SYK,2024-04-12,335.4573,354.8251,354.8251
SYK,2024-04-15,332.8955,354.8251,354.8251
SYK,2024-04-16,330.8523,354.8251,354.8251
SYK,2025-02-28,377.6037,402.4679,402.4679
SYK,2025-03-07,371.4653,402.4679,402.4679
SYK,2025-03-10,364.8645,402.4679,402.4679
SYK,2025-03-11,360.651,402.4679,402.4679
SYY,2005-12-22,17.7766,18.5428,18.5428
SYY,2006-03-03,16.5282,18.3697,18.3697
SYY,2006-03-07,16.4049,18.3697,18.3697
SYY,2007-01-03,20.5907,21.1323,21.1323
SYY,2007-10-10,19.7921,20.8237,20.8237
SYY,2008-10-06,17.3195,20.8766,20.8766
SYY,2014-01-23,26.0525,31.2985,31.2985
SYY,2020-01-06,71.0151,72.7203,72.7203
SYY,2022-07-29,77.1549,80.781,80.781
SYY,2022-08-01,76.5565,80.781,80.781
SYY,2023-08-01,69.439,71.5046,71.5046
SYY,2023-09-05,63.8172,73.0258,73.0258
SYY,2025-01-08,71.9176,79.4508,79.4508
SYY,2025-01-10,71.5756,79.4508,79.4508
SYY,2025-01-16,71.0169,79.4508,79.4508
SYY,2026-03-04,86.4513,91.85,91.85
SYY,2026-03-05,85.7213,91.85,91.85
T,2007-10-24,8.2444,8.7071,8.7071
T,2007-11-02,8.1195,8.7071,8.7071
T,2008-05-23,8.0444,8.5185,8.5185
T,2008-06-04,8.0033,8.5185,8.5185
T,2008-09-11,6.5799,7.1398,7.1398
T,2010-01-07,6.5684,6.779,6.779
T,2011-06-02,8.2117,8.5072,8.5072
T,2014-09-09,11.5583,12.5311,12.5311
T,2014-09-10,11.5146,12.5311,12.5311
T,2014-10-15,11.3561,12.5311,12.5311
T,2015-07-22,12.3058,12.8761,12.8761
T,2018-03-20,15.3896,16.6896,16.6896
TAP,2006-05-02,21.5785,23.2653,23.2653
TAP,2007-11-06,34.6579,37.158,37.158
TAP,2007-11-07,34.1387,37.158,37.158
TAP,2007-12-13,33.166,37.158,37.158
TAP,2008-07-10,33.6568,38.6059,38.6059
TAP,2015-05-07,55.6287,60.8994,60.8994
TAP,2017-09-15,70.1148,75.3654,75.3654
TAP,2018-07-11,55.2706,58.137,58.137
TAP,2018-12-10,51.6367,55.7395,55.7395
TAP,2019-10-25,48.021,50.8096,50.8096
TAP,2021-05-19,47.1994,53.188,53.188
TAP,2025-04-07,57.7717,62.816,62.816
TAP,2025-08-26,49.3022,51.9006,51.9006
TAP,2025-08-28,48.8318,51.9006,51.9006
TAP,2025-09-15,47.1599,51.9006,51.9006
TAP,2025-09-16,46.8936,51.9006,51.9006
TAP,2026-02-17,50.5343,54.82,54.82
TDG,2007-12-03,16.3604,18.7428,18.7428
TDG,2025-08-01,1470.5355,1519.3573,1519.3573
TDY,2005-10-25,34.2999,39.0,39.0
TDY,2006-10-27,41.7813,44.59,44.59
TDY,2006-11-01,39.9076,44.59,44.59
TDY,2007-10-12,52.6424,57.14,57.14
TDY,2007-10-17,51.8503,57.14,57.14
TDY,2008-08-25,61.3745,66.21,66.21
TDY,2008-08-26,60.7414,66.21,66.21
TDY,2011-03-14,48.6953,53.35,53.35
TDY,2011-03-15,48.2058,53.35,53.35
TDY,2014-11-20,104.0361,108.64,108.64
TDY,2018-10-02,241.5295,250.87,250.87
TDY,2018-10-05,237.8362,250.87,250.87
TDY,2018-10-08,236.0547,250.87,250.87
TEAM,2016-09-12,29.0122,32.54,32.54
TEAM,2016-10-27,28.1647,35.16,35.16
TEAM,2019-08-30,133.9504,149.8,149.8
TEAM,2019-09-03,130.8842,149.8,149.8
TEAM,2019-09-05,128.1175,149.8,149.8
TEAM,2019-09-09,126.0795,149.8,149.8
TECH,2006-01-23,11.9802,12.5956,12.5956
TECH,2008-08-27,15.9189,17.3234,17.3234
TECH,2010-01-05,14.45,14.9218,14.9218
TECH,2010-01-20,14.1318,14.9218,14.9218
TECH,2010-05-25,12.6352,14.4927,14.4927
TECH,2011-07-26,17.241,18.8936,18.8936
TECH,2012-07-23,15.91,16.8871,16.8871
TECH,2013-01-22,15.2316,16.3219,16.3219
TECH,2013-02-05,15.4237,16.3219,16.3219
TECH,2014-01-22,21.3283,22.0835,22.0835
TECH,2014-08-27,21.691,22.3524,22.3524
TECH,2016-08-09,25.8334,27.6679,27.6679
TECH,2016-08-11,25.2044,27.6679,27.6679
TECH,2019-12-12,51.8899,54.2197,54.2197
